"sofifa_id","short_name","age","league_name","overall","potential","player_positions","pace","shooting","passing","dribbling","defending","physic","gk_diving","gk_handling","gk_kicking","gk_reflexes","gk_speed"
233172,"E. Takeda",31,"Japanese J. League Division 1",64,64,"LB, CDM, LM",67,46,60,62,61,67,NA,NA,NA,NA,NA
233530,"A. Faría",36,"Venezuelan Primera División",64,64,"RB",66,39,57,62,62,57,NA,NA,NA,NA,NA
233869,"A. Dandea",32,"Romanian Liga I",64,64,"CB",38,44,50,45,62,76,NA,NA,NA,NA,NA
233976,"Nelson Freitosa",24,"Campeonato Brasileiro Série A",64,64,"GK",NA,NA,NA,NA,NA,NA,59,47,66,74,49
234235,"I. Isa",31,"",64,64,"ST",65,63,45,58,27,67,NA,NA,NA,NA,NA
234465,"A. Araujo",28,"Argentina Primera División",64,64,"RW, LW",77,57,56,68,30,40,NA,NA,NA,NA,NA
234484,"L. Fosgaard",33,"Danish Superliga",64,64,"RWB, RM",75,52,57,64,55,65,NA,NA,NA,NA,NA
234536,"G. Heinry",30,"French Ligue 2",64,64,"CAM, ST, CM",58,56,66,63,53,62,NA,NA,NA,NA,NA
235322,"P. Pîrvulescu",31,"Romanian Liga I",64,64,"LB, LM",70,51,61,62,58,60,NA,NA,NA,NA,NA
235466,"Quim Araujo",32,"Spanish Segunda División",64,64,"CM, CAM",52,67,66,61,48,64,NA,NA,NA,NA,NA
235600,"B. Al Mutairi",30,"Saudi Abdul L. Jameel League",64,64,"LB",81,28,52,58,56,62,NA,NA,NA,NA,NA
236168,"Raphael Doninho",20,"Campeonato Brasileiro Série A",64,64,"CAM",68,58,63,69,40,52,NA,NA,NA,NA,NA
236196,"Nito Carbelho",28,"Campeonato Brasileiro Série A",64,64,"ST, CAM",71,62,57,65,34,63,NA,NA,NA,NA,NA
236342,"N. Mileusnić",26,"Australian Hyundai A-League",64,64,"LW, RW",94,58,55,65,23,60,NA,NA,NA,NA,NA
237031,"B. Cuesta",31,"Mexican Liga MX",64,64,"ST",69,63,51,58,26,67,NA,NA,NA,NA,NA
237348,"N. Thor",34,"Swedish Allsvenskan",64,64,"CDM, CM",51,48,62,62,59,68,NA,NA,NA,NA,NA
237763,"M. Musaka",29,"Japanese J. League Division 1",64,64,"CM, CDM",63,61,67,63,59,60,NA,NA,NA,NA,NA
238649,"D. Frick",30,"German 3. Bundesliga",64,64,"CB, CDM, CM",57,54,59,62,61,73,NA,NA,NA,NA,NA
238686,"P. Sohm",28,"German 3. Bundesliga",64,64,"ST, RM, LM",77,62,58,64,25,71,NA,NA,NA,NA,NA
238902,"S. Al Khaibari",30,"Saudi Abdul L. Jameel League",64,64,"CB",56,27,42,39,65,69,NA,NA,NA,NA,NA
239552,"M. Biamou",29,"English League Championship",64,64,"ST",77,65,44,60,28,70,NA,NA,NA,NA,NA
239567,"J. Löhmannsröben",29,"German 3. Bundesliga",64,64,"CB, CDM",52,46,58,55,61,80,NA,NA,NA,NA,NA
240053,"R. Aabid",28,"Turkish Süper Lig",64,64,"RM, CDM",75,55,57,69,58,55,NA,NA,NA,NA,NA
240872,"M. Dube",27,"South African Premier Division",64,64,"RB, RWB, RM",71,34,54,64,61,56,NA,NA,NA,NA,NA
240938,"Junior Messias",29,"Italian Serie A",64,64,"CF, ST",66,62,62,69,23,43,NA,NA,NA,NA,NA
241016,"A. Vetrih",29,"Turkish Süper Lig",64,64,"CM, CDM",68,54,63,63,55,71,NA,NA,NA,NA,NA
242123,"M. Tashiro",32,"Japanese J. League Division 1",64,64,"CDM, CB",61,42,58,52,63,67,NA,NA,NA,NA,NA
242303,"F. Torres",31,"Chilian Campeonato Nacional",64,64,"CB",55,27,49,43,64,71,NA,NA,NA,NA,NA
242588,"R. Sugimoto",27,"Japanese J. League Division 1",64,64,"LM, RM",72,58,62,68,23,39,NA,NA,NA,NA,NA
243739,"L. Schlüter",28,"German 2. Bundesliga",64,64,"LB, LM",72,51,56,61,58,69,NA,NA,NA,NA,NA
244054,"S. Finley",27,"English League One",64,64,"CM",68,57,64,66,60,70,NA,NA,NA,NA,NA
244116,"H. Abou Demba",28,"French Ligue 2",64,64,"RB",78,37,54,61,58,69,NA,NA,NA,NA,NA
244118,"D. Bertrand",27,"French Ligue 2",64,64,"RM, LM",71,62,58,70,26,38,NA,NA,NA,NA,NA
244453,"K. Jacobs",30,"Scottish Premiership",64,64,"CM, CDM",59,50,65,62,57,69,NA,NA,NA,NA,NA
244820,"S. Gölles",28,"Austrian Football Bundesliga",64,64,"RB",69,28,47,58,61,73,NA,NA,NA,NA,NA
244912,"T. Sugeno",36,"Japanese J. League Division 1",64,64,"GK",NA,NA,NA,NA,NA,NA,65,62,57,63,33
245030,"P. Palacios",32,"Argentina Primera División",64,64,"ST",52,67,49,56,25,61,NA,NA,NA,NA,NA
246440,"Y. Hoshi",27,"Japanese J. League Division 1",64,64,"LM",73,55,55,63,55,60,NA,NA,NA,NA,NA
246668,"Q. Jansen",29,"Norwegian Eliteserien",64,64,"CB",61,39,43,42,64,72,NA,NA,NA,NA,NA
247944,"C. Straton",30,"Romanian Liga I",64,64,"GK",NA,NA,NA,NA,NA,NA,64,59,60,66,32
247991,"R. Dâlbea",38,"Romanian Liga I",64,64,"CDM",33,54,55,52,57,78,NA,NA,NA,NA,NA
248007,"A. Patache",32,"Romanian Liga I",64,64,"RB",64,43,51,61,63,64,NA,NA,NA,NA,NA
248092,"Erico",30,"Romanian Liga I",64,64,"CB",62,24,51,57,63,69,NA,NA,NA,NA,NA
248702,"J. Castro",28,"Mexican Liga MX",64,64,"LM, CAM",75,46,60,65,62,53,NA,NA,NA,NA,NA
248758,"A. Soubervie",36,"French Ligue 2",64,64,"RWB, RM",52,33,59,58,63,66,NA,NA,NA,NA,NA
250900,"M. Albayrak",28,"Turkish Süper Lig",64,64,"LB",67,34,52,61,63,60,NA,NA,NA,NA,NA
251068,"M. Dobrescu",27,"Romanian Liga I",64,64,"LB",71,33,53,60,61,65,NA,NA,NA,NA,NA
251173,"J. Mullin",27,"Scottish Premiership",64,64,"RM",77,62,61,64,27,60,NA,NA,NA,NA,NA
251211,"H. Vera Oviedo",29,"Argentina Primera División",64,64,"CB",56,41,46,56,65,69,NA,NA,NA,NA,NA
251728,"B. Raj",32,"",64,64,"RB",76,44,58,59,59,63,NA,NA,NA,NA,NA
251742,"G. Chatterjee",34,"",64,64,"GK",NA,NA,NA,NA,NA,NA,64,68,69,60,30
252358,"F. Michel",28,"French Ligue 2",64,64,"CAM",74,52,62,71,48,50,NA,NA,NA,NA,NA
252513,"A. Sy",31,"Saudi Abdul L. Jameel League",64,64,"CB",50,28,39,39,64,74,NA,NA,NA,NA,NA
253248,"L. Cabral",36,"Paraguayan Primera División",64,64,"CB",54,45,50,50,64,68,NA,NA,NA,NA,NA
253303,"J. Alvez",36,"Uruguayan Primera División",64,64,"RB, CB, LB",53,34,57,53,63,54,NA,NA,NA,NA,NA
253528,"J. Ortiz",38,"Liga de Fútbol Profesional Boliviano",64,64,"RB, CDM",70,39,59,60,62,62,NA,NA,NA,NA,NA
253583,"R. Montero",29,"Liga de Fútbol Profesional Boliviano",64,64,"CB",28,36,50,41,66,65,NA,NA,NA,NA,NA
253594,"R. Salinas",32,"Paraguayan Primera División",64,64,"CB",64,51,57,49,62,69,NA,NA,NA,NA,NA
253600,"V. Melgar",32,"Liga de Fútbol Profesional Boliviano",64,64,"CDM",63,52,55,62,64,66,NA,NA,NA,NA,NA
253604,"Y. Tello",30,"Peruvian Primera División",64,64,"CDM",55,36,52,51,63,66,NA,NA,NA,NA,NA
253625,"M. Quiroga",28,"Liga de Fútbol Profesional Boliviano",64,64,"CM",61,56,56,61,60,69,NA,NA,NA,NA,NA
253909,"F. Mera",28,"Ecuadorian Serie A",64,64,"RW",75,61,57,67,30,48,NA,NA,NA,NA,NA
254040,"C. Latorre",33,"Liga de Fútbol Profesional Boliviano",64,64,"CDM, CM",60,44,57,59,57,74,NA,NA,NA,NA,NA
254359,"F. Acuña",35,"Paraguayan Primera División",64,64,"CB",63,44,54,56,64,66,NA,NA,NA,NA,NA
254387,"E. Puña",34,"Liga de Fútbol Profesional Boliviano",64,64,"CM",79,53,60,63,58,69,NA,NA,NA,NA,NA
254388,"A. Vera",32,"Paraguayan Primera División",64,64,"CM, CDM",66,57,64,63,53,62,NA,NA,NA,NA,NA
254416,"M. Ovejero",33,"Liga de Fútbol Profesional Boliviano",64,64,"LW",86,58,58,70,34,42,NA,NA,NA,NA,NA
254433,"T. Valencia",29,"Ecuadorian Serie A",64,64,"RM, RW",75,64,60,64,51,68,NA,NA,NA,NA,NA
254645,"G. Georgiev",31,"",64,64,"GK",NA,NA,NA,NA,NA,NA,66,65,66,65,36
254741,"G. Giménez",33,"Paraguayan Primera División",64,64,"RB",71,30,53,59,61,57,NA,NA,NA,NA,NA
254747,"M. Prieto",34,"Paraguayan Primera División",64,64,"ST",65,65,47,62,21,62,NA,NA,NA,NA,NA
254755,"O. Noguera",30,"Paraguayan Primera División",64,64,"RB",64,31,48,51,62,56,NA,NA,NA,NA,NA
255583,"Y. Minami",40,"Japanese J. League Division 1",64,64,"GK",NA,NA,NA,NA,NA,NA,62,64,63,62,28
256282,"K. Rabihic",27,"German 3. Bundesliga",64,64,"RW, CAM",75,60,58,69,29,59,NA,NA,NA,NA,NA
257555,"Marc Castells",30,"Spanish Segunda División",64,64,"CDM, CB",58,43,54,49,64,72,NA,NA,NA,NA,NA
257561,"Jorge Fernández",28,"Spanish Segunda División",64,64,"LM, RM, ST",75,51,63,62,46,57,NA,NA,NA,NA,NA
257573,"Querol",32,"Spanish Segunda División",64,64,"LM",65,63,64,63,36,57,NA,NA,NA,NA,NA
257661,"R. Figiel",29,"Polish T-Mobile Ekstraklasa",64,64,"CM, CDM",65,57,62,61,55,64,NA,NA,NA,NA,NA
257734,"I. Năstăsie",28,"Romanian Liga I",64,64,"CAM, RW, LW",62,61,65,65,32,53,NA,NA,NA,NA,NA
257767,"A. D'Errico",28,"Italian Serie B",64,64,"CM, CAM",59,42,66,65,56,53,NA,NA,NA,NA,NA
257885,"T. Tomić",29,"Austrian Football Bundesliga",64,64,"CM, CDM",64,56,61,60,64,70,NA,NA,NA,NA,NA
258325,"N. Castro",29,"Argentina Primera División",64,64,"LW, LM, CM",67,65,58,66,34,61,NA,NA,NA,NA,NA
256781,"L. Netz",17,"German 1. Bundesliga",63,86,"LB, LM",69,36,44,59,62,61,NA,NA,NA,NA,NA
258033,"O. Rekik",18,"German 1. Bundesliga",63,85,"CB",68,35,38,45,64,64,NA,NA,NA,NA,NA
246682,"K. Dembélé",17,"Scottish Premiership",63,84,"RM",86,57,56,70,16,32,NA,NA,NA,NA,NA
246763,"K. Hoever",18,"English Premier League",63,84,"RB, CB",71,36,57,64,61,62,NA,NA,NA,NA,NA
257368,"L. Pirola",18,"Italian Serie A",63,84,"CB",62,41,47,51,63,66,NA,NA,NA,NA,NA
257612,"S. Mara",17,"French Ligue 1",63,84,"ST",71,63,47,60,25,60,NA,NA,NA,NA,NA
257270,"T. Pembélé",17,"French Ligue 1",63,83,"RB, LB, CB",70,38,57,61,61,55,NA,NA,NA,NA,NA
246683,"L. Agoume",18,"Italian Serie A",63,82,"CM",61,54,60,66,51,62,NA,NA,NA,NA,NA
257345,"A. Dedić",17,"Austrian Football Bundesliga",63,82,"RB, LB",74,56,63,66,57,59,NA,NA,NA,NA,NA
243349,"D. Levitt",19,"English League One",63,81,"CM, CDM, CAM",64,57,63,64,51,59,NA,NA,NA,NA,NA
243640,"E. Galbraith",19,"English Premier League",63,81,"CDM, CAM, CM",67,56,60,65,58,58,NA,NA,NA,NA,NA
248128,"A. Gómez",18,"Portuguese Liga ZON SAGRES",63,81,"LB, CB",67,34,47,60,61,60,NA,NA,NA,NA,NA
251198,"E. Simms",19,"English Premier League",63,81,"ST",75,64,50,60,25,59,NA,NA,NA,NA,NA
254310,"Francés",17,"Spanish Segunda División",63,81,"RB, CB, LB",58,33,50,56,62,58,NA,NA,NA,NA,NA
256035,"K. Sulemana",18,"Danish Superliga",63,81,"LW",91,52,52,70,27,52,NA,NA,NA,NA,NA
257273,"J. Olschowsky",18,"German 1. Bundesliga",63,81,"GK",NA,NA,NA,NA,NA,NA,64,63,64,64,19
258405,"A. Arli",17,"French Ligue 1",63,81,"CAM",75,55,59,70,27,48,NA,NA,NA,NA,NA
241403,"A. Dabo",19,"French Ligue 1",63,80,"LM, CM",67,58,62,65,61,52,NA,NA,NA,NA,NA
242073,"J. Blázquez",19,"Argentina Primera División",63,80,"GK",NA,NA,NA,NA,NA,NA,63,59,63,64,23
243134,"L. Ramazani",19,"Spanish Segunda División",63,80,"RW, ST, LW",77,56,55,67,33,59,NA,NA,NA,NA,NA
243904,"I. Pherai",19,"Holland Eredivisie",63,80,"CAM, CM",71,51,58,71,34,42,NA,NA,NA,NA,NA
244859,"J. David",20,"German 2. Bundesliga",63,80,"CB, CDM",62,32,52,58,61,70,NA,NA,NA,NA,NA
245553,"J. Scott",19,"English League One",63,80,"ST, RW, LW",76,61,47,61,19,67,NA,NA,NA,NA,NA
246099,"K. Goudmijn",18,"Holland Eredivisie",63,80,"CAM, CM",77,50,62,68,55,47,NA,NA,NA,NA,NA
246336,"M. Miljevic",19,"Argentina Primera División",63,80,"LW, CAM, LM",66,55,60,67,51,56,NA,NA,NA,NA,NA
246649,"F. Marchwiński",18,"Polish T-Mobile Ekstraklasa",63,80,"CAM, ST",68,57,62,63,48,58,NA,NA,NA,NA,NA
246910,"A. Obando",20,"Argentina Primera División",63,80,"LM",70,59,55,66,30,48,NA,NA,NA,NA,NA
247411,"Altube",20,"Spain Primera Division",63,80,"GK",NA,NA,NA,NA,NA,NA,63,58,63,65,16
247678,"J. Araujo",18,"USA Major League Soccer",63,80,"RB",75,31,54,64,59,56,NA,NA,NA,NA,NA
248171,"D. Bettella",20,"Italian Serie B",63,80,"CB",51,26,38,47,65,58,NA,NA,NA,NA,NA
248574,"B. Benkhedim",19,"French Ligue 1",63,80,"CAM, RM",71,60,61,68,41,44,NA,NA,NA,NA,NA
250753,"A. Trubin",18,"Ukrainian Premier League",63,80,"GK",NA,NA,NA,NA,NA,NA,55,67,57,63,29
252025,"K. Koindredi",18,"Spain Primera Division",63,80,"CM",68,68,63,65,43,65,NA,NA,NA,NA,NA
253615,"L. Villar",20,"Peruvian Primera División",63,80,"CDM",65,57,60,59,62,67,NA,NA,NA,NA,NA
256115,"L. Samardžić",18,"German 1. Bundesliga",63,80,"CAM",63,61,59,71,29,50,NA,NA,NA,NA,NA
257083,"J. Kadile",17,"French Ligue 1",63,80,"LW, RW, ST",79,63,52,67,22,52,NA,NA,NA,NA,NA
236413,"S. Kulenović",20,"Croatian Prva HNL",63,79,"ST",82,58,44,64,22,71,NA,NA,NA,NA,NA
242334,"J. Lindsey",20,"USA Major League Soccer",63,79,"LB, RB",77,43,57,62,57,62,NA,NA,NA,NA,NA
243049,"M. Viviani",19,"Italian Serie B",63,79,"CDM, CM",69,55,64,62,59,59,NA,NA,NA,NA,NA
243702,"D. Spence",19,"English League Championship",63,79,"RB, RWB, RM",79,29,45,61,59,56,NA,NA,NA,NA,NA
243840,"L. O'Connor",19,"English League Two",63,79,"LB, RB, CB",71,45,59,64,62,59,NA,NA,NA,NA,NA
244407,"Pol Lozano",20,"Spanish Segunda División",63,79,"CM",64,49,62,66,52,53,NA,NA,NA,NA,NA
245616,"Pelayo Morilla",18,"Spanish Segunda División",63,79,"RM, LM",74,59,58,66,26,56,NA,NA,NA,NA,NA
246108,"A. Díaz",20,"Argentina Primera División",63,79,"ST",72,60,49,67,23,58,NA,NA,NA,NA,NA
248661,"C. Niasse",20,"French Ligue 1",63,79,"CDM, CB",55,44,56,60,62,65,NA,NA,NA,NA,NA
251494,"B. Bida",19,"Polish T-Mobile Ekstraklasa",63,79,"LM, ST, RM",84,57,54,65,21,50,NA,NA,NA,NA,NA
252201,"A. Stanilewicz",20,"German 2. Bundesliga",63,79,"CM, LB",63,48,62,67,51,54,NA,NA,NA,NA,NA
252208,"R. Yılmaz",19,"Turkish Süper Lig",63,79,"LB",65,45,54,63,61,56,NA,NA,NA,NA,NA
252910,"R. Postema",18,"Holland Eredivisie",63,79,"ST",68,66,46,59,28,54,NA,NA,NA,NA,NA
255210,"A. Slimane",19,"Danish Superliga",63,79,"CM",63,53,61,67,52,70,NA,NA,NA,NA,NA
255351,"R. Villagra",19,"Argentina Primera División",63,79,"CDM",66,47,60,63,58,63,NA,NA,NA,NA,NA
256326,"P. Abraham",17,"Swedish Allsvenskan",63,79,"LM, RM, ST",80,61,53,66,26,45,NA,NA,NA,NA,NA
256770,"K. Kurt",18,"German 1. Bundesliga",63,79,"RB",70,45,58,67,60,50,NA,NA,NA,NA,NA
258949,"Jofre Carreras",19,"Spanish Segunda División",63,79,"RW, LW",73,63,54,68,33,47,NA,NA,NA,NA,NA
235633,"Y. Diouf",20,"French Ligue 1",63,78,"GK",NA,NA,NA,NA,NA,NA,64,64,60,63,44
238336,"J. Rankin-Costello",20,"English League Championship",63,78,"RW, RB, LB",75,56,58,66,53,59,NA,NA,NA,NA,NA
240277,"M. Gabbia",20,"Italian Serie A",63,78,"CB",52,33,40,49,68,55,NA,NA,NA,NA,NA
240809,"A. Akbulut",19,"Turkish Süper Lig",63,78,"GK",NA,NA,NA,NA,NA,NA,65,61,59,68,34
241978,"C. Higuera",19,"Mexican Liga MX",63,78,"GK",NA,NA,NA,NA,NA,NA,64,61,53,64,47
242184,"A. Amade",20,"German 1. Bundesliga",63,78,"RB, RWB, CDM",79,33,44,65,59,48,NA,NA,NA,NA,NA
242604,"T. Klupś",20,"Polish T-Mobile Ekstraklasa",63,78,"RM",92,52,56,61,31,55,NA,NA,NA,NA,NA
243284,"F. Winther",19,"Danish Superliga",63,78,"CB",60,27,48,56,63,66,NA,NA,NA,NA,NA
243520,"A. McCann",20,"Scottish Premiership",63,78,"CM",68,50,56,63,61,64,NA,NA,NA,NA,NA
243608,"R. Giles",20,"English League Championship",63,78,"LWB, LW",89,55,57,66,52,57,NA,NA,NA,NA,NA
243643,"E. Henderson",20,"Scottish Premiership",63,78,"CAM, CM",69,51,66,67,36,40,NA,NA,NA,NA,NA
244394,"Clemente",21,"Spanish Segunda División",63,78,"CB, LB",62,31,50,46,64,65,NA,NA,NA,NA,NA
245061,"J. López",20,"Argentina Primera División",63,78,"CM, CAM, CDM",68,50,62,68,59,61,NA,NA,NA,NA,NA
246047,"A. Perea",19,"USA Major League Soccer",63,78,"CDM, CM",69,44,53,59,61,65,NA,NA,NA,NA,NA
247026,"A. Schäfer",21,"",63,78,"LM, CM",75,50,58,62,53,47,NA,NA,NA,NA,NA
247599,"L. Leroy",20,"French Ligue 2",63,78,"CM, RM, CAM",63,53,64,63,55,67,NA,NA,NA,NA,NA
247674,"D. Politic",20,"English League Two",63,78,"RM, LM",79,59,56,67,30,62,NA,NA,NA,NA,NA
247721,"T. Raschl",20,"German 1. Bundesliga",63,78,"CDM",64,44,61,66,56,62,NA,NA,NA,NA,NA
248188,"Song Min Kyu",20,"Korean K League Classic",63,78,"LM, CAM",77,56,54,63,22,59,NA,NA,NA,NA,NA
251916,"P. Yade",20,"French Ligue 1",63,78,"LW, RW",79,62,55,66,28,59,NA,NA,NA,NA,NA
252102,"B. Hurtado",21,"Venezuelan Primera División",63,78,"LW, LM",80,51,47,70,25,52,NA,NA,NA,NA,NA
252373,"M. Bahlouli",20,"Italian Serie A",63,78,"LW, CAM",67,62,60,69,31,42,NA,NA,NA,NA,NA
252580,"P. Mukairu",20,"Turkish Süper Lig",63,78,"ST, RM, CAM",86,64,52,66,29,47,NA,NA,NA,NA,NA
252994,"V. Karpov",17,"Russian Premier League",63,78,"CB",64,31,54,55,65,62,NA,NA,NA,NA,NA
256885,"Gaspar Campos",20,"Spanish Segunda División",63,78,"LM, RM",77,60,59,66,31,63,NA,NA,NA,NA,NA
257878,"P. Pokorný",18,"Austrian Football Bundesliga",63,78,"CDM",65,39,59,61,59,67,NA,NA,NA,NA,NA
258352,"A. Gülay",17,"Turkish Süper Lig",63,78,"LB",66,41,57,62,58,57,NA,NA,NA,NA,NA
258466,"Leo Román",20,"Spanish Segunda División",63,78,"GK",NA,NA,NA,NA,NA,NA,64,62,66,63,50
233892,"T. Sandoval",21,"Argentina Primera División",63,77,"ST",66,60,46,62,25,67,NA,NA,NA,NA,NA
237037,"R. Sears",21,"English League One",63,77,"RB, RWB",75,41,52,58,59,72,NA,NA,NA,NA,NA
238509,"E. Youan",21,"Swiss Super League",63,77,"ST",73,64,49,64,23,49,NA,NA,NA,NA,NA
240611,"D. Yearwood",20,"USA Major League Soccer",63,77,"CM",82,54,59,67,60,74,NA,NA,NA,NA,NA
240902,"Sergio Benito",21,"Spanish Segunda División",63,77,"ST",66,64,51,68,26,59,NA,NA,NA,NA,NA
241037,"J. Roles",21,"English League One",63,77,"CAM, CM",67,60,59,64,47,53,NA,NA,NA,NA,NA
242328,"N. Stierlin",20,"German 3. Bundesliga",63,77,"CDM, CM, CB",63,55,57,56,60,69,NA,NA,NA,NA,NA
242433,"C. Akono",20,"German 1. Bundesliga",63,77,"ST, CF",68,63,50,62,28,65,NA,NA,NA,NA,NA
242531,"J. Kitolano",18,"Norwegian Eliteserien",63,77,"CM",77,52,58,67,58,66,NA,NA,NA,NA,NA
242967,"C. Morton",20,"English League One",63,77,"ST",72,61,48,62,34,66,NA,NA,NA,NA,NA
243397,"Daniel Rebollo",20,"Spain Primera Division",63,77,"GK",NA,NA,NA,NA,NA,NA,61,63,64,64,27
244041,"M. Kiprit",20,"German 3. Bundesliga",63,77,"ST",67,63,47,60,30,63,NA,NA,NA,NA,NA
244106,"Pascu",20,"Holland Eredivisie",63,77,"CM, RB",56,56,64,63,56,44,NA,NA,NA,NA,NA
247213,"S. Keita",19,"Belgian Jupiler Pro League",63,77,"CAM, ST",74,56,59,67,24,49,NA,NA,NA,NA,NA
250725,"M. Diarra",19,"French Ligue 2",63,77,"LB, CB",68,31,46,58,61,63,NA,NA,NA,NA,NA
250813,"L. Greiml",18,"Austrian Football Bundesliga",63,77,"CB",53,30,46,42,63,68,NA,NA,NA,NA,NA
251258,"V. Ozornwafor",21,"Turkish Süper Lig",63,77,"CB",62,36,39,37,64,68,NA,NA,NA,NA,NA
251565,"D. Huiberts",20,"Holland Eredivisie",63,77,"CAM, CM",73,49,59,71,56,55,NA,NA,NA,NA,NA
251587,"Jeremy",20,"Spanish Segunda División",63,77,"LB, LM",76,46,51,60,59,62,NA,NA,NA,NA,NA
251988,"A. Colpani",21,"Italian Serie B",63,77,"CM, CDM",68,54,63,67,54,55,NA,NA,NA,NA,NA
252036,"N. Colombo",21,"Argentina Primera División",63,77,"CB",60,39,47,46,63,66,NA,NA,NA,NA,NA
252112,"Berto Hórreo",20,"Spanish Segunda División",63,77,"GK",NA,NA,NA,NA,NA,NA,62,64,59,63,33
253438,"G. Merloi",20,"Romanian Liga I",63,77,"RM, CAM",75,58,58,65,30,50,NA,NA,NA,NA,NA
255043,"D. Dike",20,"USA Major League Soccer",63,77,"ST",70,61,43,50,19,78,NA,NA,NA,NA,NA
255395,"J. Mazzaco",20,"Argentina Primera División",63,77,"LB",71,48,51,61,60,53,NA,NA,NA,NA,NA
255882,"F. Díaz",17,"Uruguayan Primera División",63,77,"CDM",58,37,54,53,62,64,NA,NA,NA,NA,NA
256065,"M. Karamoko",20,"Austrian Football Bundesliga",63,77,"ST",67,65,49,58,28,66,NA,NA,NA,NA,NA
256894,"Baena",19,"Spain Primera Division",63,77,"LW, ST, RW",79,53,60,64,27,59,NA,NA,NA,NA,NA
257876,"N. Seiwald",19,"Austrian Football Bundesliga",63,77,"CM, CDM",65,55,63,63,59,63,NA,NA,NA,NA,NA
258444,"E. Guessand",19,"French Ligue 1",63,77,"ST",66,62,51,60,21,61,NA,NA,NA,NA,NA
258534,"Diego Conde",21,"Spanish Segunda División",63,77,"GK",NA,NA,NA,NA,NA,NA,58,56,61,67,42
258817,"J. Gutiérrez",18,"Spanish Segunda División",63,77,"CAM, ST, LM",70,55,65,61,40,49,NA,NA,NA,NA,NA
258898,"G. Bayrakdar",18,"Turkish Süper Lig",63,77,"RM, LM",66,60,57,65,32,50,NA,NA,NA,NA,NA
237704,"João Virgínia",20,"English Premier League",63,76,"GK",NA,NA,NA,NA,NA,NA,62,60,63,65,52
239553,"T. Bayliss",21,"English League Championship",63,76,"CM, CDM, RM",71,51,63,70,53,65,NA,NA,NA,NA,NA
241266,"W. Geubbels",18,"French Ligue 1",63,76,"ST",82,62,53,63,26,52,NA,NA,NA,NA,NA
242655,"J. Ponceau",19,"French Ligue 1",63,76,"CAM, ST, CM",73,53,60,65,43,54,NA,NA,NA,NA,NA
242753,"A. Trouillet",19,"French Ligue 1",63,76,"CM",64,48,63,69,57,53,NA,NA,NA,NA,NA
243714,"E. Abedini",21,"Swiss Super League",63,76,"CDM, CM",60,38,58,59,59,69,NA,NA,NA,NA,NA
243876,"M. Frøkjær-Jensen",20,"Danish Superliga",63,76,"LM, CM",66,55,59,66,49,65,NA,NA,NA,NA,NA
244476,"C. Vidal",20,"French Ligue 1",63,76,"CB",50,32,41,44,67,58,NA,NA,NA,NA,NA
245726,"F. Bustamante",21,"Argentinian Primera B Nacional",63,76,"RM, RB",77,54,51,69,45,53,NA,NA,NA,NA,NA
246697,"F. Valietti",21,"Italian Serie A",63,76,"RB",70,35,48,60,61,64,NA,NA,NA,NA,NA
247159,"C. Sertel",20,"Turkish Süper Lig",63,76,"LB, CB",66,31,47,57,63,65,NA,NA,NA,NA,NA
247679,"V. Boniface",19,"Norwegian Eliteserien",63,76,"ST",78,63,49,66,25,61,NA,NA,NA,NA,NA
248201,"M. Minchev",19,"Czech Republic Gambrinus Liga",63,76,"RM, LM, ST",79,62,54,63,24,57,NA,NA,NA,NA,NA
248880,"N. Guinness-Walker",20,"English League One",63,76,"LWB",83,31,52,60,58,58,NA,NA,NA,NA,NA
251335,"W. Coulibaly",21,"French Ligue 2",63,76,"LB",70,35,51,58,60,69,NA,NA,NA,NA,NA
251913,"A. Stahl",21,"Romanian Liga I",63,76,"RM, LW",78,55,58,64,40,61,NA,NA,NA,NA,NA
252030,"B. Fazliji",21,"Swiss Super League",63,76,"CB, CDM",57,37,54,58,61,73,NA,NA,NA,NA,NA
252512,"A. Rouault",19,"French Ligue 2",63,76,"CB",61,30,48,46,63,63,NA,NA,NA,NA,NA
252943,"Ramón Enríquez",19,"Spanish Segunda División",63,76,"CM, CDM",71,58,65,65,46,59,NA,NA,NA,NA,NA
253170,"A. Szalai",22,"",63,76,"CB",62,29,51,31,63,67,NA,NA,NA,NA,NA
253497,"P. Bonet",17,"French Ligue 1",63,76,"GK",NA,NA,NA,NA,NA,NA,65,60,58,61,17
254297,"Z. Görgen",20,"Turkish Süper Lig",63,76,"GK",NA,NA,NA,NA,NA,NA,66,60,60,69,25
255158,"Juande",20,"Spanish Segunda División",63,76,"CB, CDM",61,31,43,47,64,64,NA,NA,NA,NA,NA
258159,"Fidalgo",21,"Spanish Segunda División",63,76,"RB",63,36,45,59,63,61,NA,NA,NA,NA,NA
258560,"S. Tedić",20,"Holland Eredivisie",63,76,"ST",64,63,47,58,25,69,NA,NA,NA,NA,NA
225557,"R. Poole",22,"English League One",63,75,"CB, RB",66,31,55,58,61,70,NA,NA,NA,NA,NA
234177,"N. Ennis",21,"English Premier League",63,75,"ST, LM",81,63,48,67,38,64,NA,NA,NA,NA,NA
234228,"R. McCrorie",22,"Scottish Premiership",63,75,"GK",NA,NA,NA,NA,NA,NA,62,64,63,67,32
235027,"L. Southwood",22,"English League Championship",63,75,"GK",NA,NA,NA,NA,NA,NA,65,64,66,62,56
